event,id,time,converted_time,decision_time_SEC,n_favorited,n_diversity,n_genres,book_position,book_id,experiment_finished,book_gender,user_favorite_gender_1,user_favorite_gender_2,user_favorite_gender_3,user_favorite_gender_4,user_favorite_gender_5,user_favorite_gender_6,hybrid_nudge,influencer_nudge,increase_salience_nudge,loss_aversion_nudge,book_title,city
Recommendation Added To Favorites List,7f109aa0-e089-4341-b150-4c742ffe12cd,1645662324,24/02/2022 05:55:24,,,,,0,97,,Romance,Fantasia,Juvenil,Romance,Suspense,,,,,,,O lado feio do amor,Serra
Recommendation Added To Favorites List,7f109aa0-e089-4341-b150-4c742ffe12cd,1645495135,22/02/2022 07:28:55,32,,,,22,122,,Suspense,Fantasia,Juvenil,Romance,Suspense,,,,,,,Verity,Serra
Last Position,7f109aa0-e089-4341-b150-4c742ffe12cd,,,,,,,23,,,,,,,,,,,,,,,
First App Open,7f109aa0-e089-4341-b150-4c742ffe12cd,1645495080,22/02/2022 07:28:00,,,,,,,,,,,,,,,,,,,,Serra
Experiment Ended,7f109aa0-e089-4341-b150-4c742ffe12cd,1645662324,24/02/2022 05:55:24,,,,,,,TRUE,,,,,,,,,,,,,Serra
User Selected Preferred Genres,7f40a378-5588-4c26-b013-a8eab74bb27a,1646094613,01/03/2022 06:00:13,,5,2,3,,,,,Fantasia,Romance,Suspense,,,,,,,,,Registro
Recommendation Detail Added To Favorites List,7f40a378-5588-4c26-b013-a8eab74bb27a,1646094803,01/03/2022 06:03:23,190,,,,16,136,,Suspense,Fantasia,Romance,Suspense,,,,,,,,Em fogo lento,Registro
Recommendation Added To Favorites List,7f40a378-5588-4c26-b013-a8eab74bb27a,1646094859,01/03/2022 06:04:19,246,,,,8,9,,Fantasia,Fantasia,Romance,Suspense,,,,,,,,Em Algum Lugar nas Estrelas: Uma oportunidade de voltarmos à infância,Registro
Recommendation Added To Favorites List,7f40a378-5588-4c26-b013-a8eab74bb27a,1646094857,01/03/2022 06:04:17,244,,,,7,171,,Terror,Fantasia,Romance,Suspense,,,,,Indicado por Stephen King,,,Na Escuridão da Mente,Registro
Recommendation Added To Favorites List,7f40a378-5588-4c26-b013-a8eab74bb27a,1646094840,01/03/2022 06:04:00,227,,,,3,31,,Juvenil,Fantasia,Romance,Suspense,,,,86% dos leitores gostaram,,,,Por lugares incríveis,Registro
Recommendation Added To Favorites List,7f40a378-5588-4c26-b013-a8eab74bb27a,1646094867,01/03/2022 06:04:27,254,,,,12,116,,Suspense,Fantasia,Romance,Suspense,,,,,,,,Um de nós está mentindo,Registro
Last Position,7f40a378-5588-4c26-b013-a8eab74bb27a,,,,,,,23,,,,,,,,,,,,,,,
First App Open,7f40a378-5588-4c26-b013-a8eab74bb27a,1646094500,01/03/2022 05:58:20,,,,,,,,,,,,,,,,,,,,Registro
Experiment Ended,7f40a378-5588-4c26-b013-a8eab74bb27a,1646094867,01/03/2022 06:04:27,,,,,,,TRUE,,,,,,,,,,,,,Registro
User Selected Preferred Genres,7f7661ee-75c8-4e89-bafe-4db7c385fcea,1645544982,22/02/2022 21:19:42,,2,0,4,,,,,Fantasia,Romance,Suspense,Terror,,,,,,,,Joinville
Recommendation Added To Favorites List,7f7661ee-75c8-4e89-bafe-4db7c385fcea,1645545441,22/02/2022 21:27:21,459,,,,6,154,,Terror,Fantasia,Romance,Suspense,Terror,,,,,,,O Colecionador,Joinville
Recommendation Added To Favorites List,7f7661ee-75c8-4e89-bafe-4db7c385fcea,1645545416,22/02/2022 21:26:56,434,,,,0,97,,Romance,Fantasia,Romance,Suspense,Terror,,,,,,,O lado feio do amor,Joinville
Last Position,7f7661ee-75c8-4e89-bafe-4db7c385fcea,,,,,,,15,,,,,,,,,,,,,,,
First App Open,7f7661ee-75c8-4e89-bafe-4db7c385fcea,1645544863,22/02/2022 21:17:43,,,,,,,,,,,,,,,,,,,,Joinville
User Selected Preferred Genres,7f7dff32-ea52-4e8c-9953-590c1dacc178,1646059129,28/02/2022 20:08:49,,5,0,3,,,,,Fantasia,Romance,Suspense,,,,,,,,,Teófilo Otoni
Recommendation Detail Added To Favorites List,7f7dff32-ea52-4e8c-9953-590c1dacc178,1646059294,28/02/2022 20:11:34,165,,,,0,125,,Suspense,Fantasia,Romance,Suspense,,,,,,,,A Lista de Convidados,Teófilo Otoni
Recommendation Detail Added To Favorites List,7f7dff32-ea52-4e8c-9953-590c1dacc178,1646059218,28/02/2022 20:10:18,89,,,,20,128,,Suspense,Fantasia,Romance,Suspense,,,,,,,Favoritado 12 vezes hoje!,Assassinato no Expresso do Oriente,Teófilo Otoni
Recommendation Detail Added To Favorites List,7f7dff32-ea52-4e8c-9953-590c1dacc178,1646059339,28/02/2022 20:12:19,210,,,,8,89,,Romance,Fantasia,Romance,Suspense,,,,,,,,Até o verão terminar,Teófilo Otoni
Recommendation Detail Added To Favorites List,7f7dff32-ea52-4e8c-9953-590c1dacc178,1646059319,28/02/2022 20:11:59,190,,,,6,16,,Fantasia,Fantasia,Romance,Suspense,,,,,,,,Fábulas árabes,Teófilo Otoni
Recommendation Added To Favorites List,7f7dff32-ea52-4e8c-9953-590c1dacc178,1646059362,28/02/2022 20:12:42,233,,,,18,134,,Suspense,Fantasia,Romance,Suspense,,,,,,,,A Salvação: Uma história de Vampiro,Teófilo Otoni
Last Position,7f7dff32-ea52-4e8c-9953-590c1dacc178,,,,,,,23,,,,,,,,,,,,,,,
First App Open,7f7dff32-ea52-4e8c-9953-590c1dacc178,1646059102,28/02/2022 20:08:22,,,,,,,,,,,,,,,,,,,,Teófilo Otoni
Experiment Ended,7f7dff32-ea52-4e8c-9953-590c1dacc178,1646059362,28/02/2022 20:12:42,,,,,,,TRUE,,,,,,,,,,,,,Teófilo Otoni
User Selected Preferred Genres,7fdb901e-f7c7-4c88-9933-05f296aafa3a,1646078524,01/03/2022 01:32:04,,5,3,2,,,,,Fantasia,Juvenil,,,,,,,,,,Aracruz
Recommendation Added To Favorites List,7fdb901e-f7c7-4c88-9933-05f296aafa3a,1646078573,01/03/2022 01:32:53,49,,,,19,87,,Romance,Fantasia,Juvenil,,,,,82% dos leitores gostaram,,,,Amor & Gelato,Aracruz
Recommendation Added To Favorites List,7fdb901e-f7c7-4c88-9933-05f296aafa3a,1646078557,01/03/2022 01:32:37,33,,,,4,44,,Juvenil,Fantasia,Juvenil,,,,,,,,,Decifra-me,Aracruz
Recommendation Added To Favorites List,7fdb901e-f7c7-4c88-9933-05f296aafa3a,1646078559,01/03/2022 01:32:39,35,,,,5,86,,Romance,Fantasia,Juvenil,,,,,,,Vai virar filme!,,É Assim que Acaba,Aracruz
Recommendation Added To Favorites List,7fdb901e-f7c7-4c88-9933-05f296aafa3a,1646078554,01/03/2022 01:32:34,30,,,,2,39,,Juvenil,Fantasia,Juvenil,,,,,,,,,O príncipe cruel (Vol. 1 O Povo do Ar),Aracruz
Recommendation Added To Favorites List,7fdb901e-f7c7-4c88-9933-05f296aafa3a,1646078579,01/03/2022 01:32:59,55,,,,23,85,,Não Ficção,Fantasia,Juvenil,,,,,,Indicado por Mark Zuckerberg,,,Sapiens - Uma Breve História da Humanidade,Aracruz
Last Position,7fdb901e-f7c7-4c88-9933-05f296aafa3a,,,,,,,23,,,,,,,,,,,,,,,
First App Open,7fdb901e-f7c7-4c88-9933-05f296aafa3a,1646078497,01/03/2022 01:31:37,,,,,,,,,,,,,,,,,,,,Aracruz
Experiment Ended,7fdb901e-f7c7-4c88-9933-05f296aafa3a,1646078579,01/03/2022 01:32:59,,,,,,,TRUE,,,,,,,,,,,,,Aracruz
User Selected Preferred Genres,80976a3e-1da6-43eb-8bce-d2f49f90714b,1645330904,20/02/2022 09:51:44,,5,2,3,,,,,Romance,Suspense,Terror,,,,,,,,,Rio de Janeiro
Recommendation Added To Favorites List,80976a3e-1da6-43eb-8bce-d2f49f90714b,1645330948,20/02/2022 09:52:28,44,,,,14,121,,Suspense,Romance,Suspense,Terror,,,,,,,,A Última Festa,Rio de Janeiro
Recommendation Added To Favorites List,80976a3e-1da6-43eb-8bce-d2f49f90714b,1645330959,20/02/2022 09:52:39,55,,,,18,143,,Suspense,Romance,Suspense,Terror,,,,,,,,Amada,Rio de Janeiro
Recommendation Added To Favorites List,80976a3e-1da6-43eb-8bce-d2f49f90714b,1645330967,20/02/2022 09:52:47,63,,,,23,24,,Fantasia,Romance,Suspense,Terror,,,,,Indicado por Emma Watson,,,O Conto da Aia,Rio de Janeiro
Recommendation Added To Favorites List,80976a3e-1da6-43eb-8bce-d2f49f90714b,1645330936,20/02/2022 09:52:16,32,,,,7,53,,Juvenil,Romance,Suspense,Terror,,,,,Indicado por Emma Watson,,,O Ódio que Você Semeia,Rio de Janeiro
Recommendation Added To Favorites List,80976a3e-1da6-43eb-8bce-d2f49f90714b,1645330954,20/02/2022 09:52:34,50,,,,16,116,,Suspense,Romance,Suspense,Terror,,,,,,,,Um de nós está mentindo,Rio de Janeiro
Last Position,80976a3e-1da6-43eb-8bce-d2f49f90714b,,,,,,,23,,,,,,,,,,,,,,,
First App Open,80976a3e-1da6-43eb-8bce-d2f49f90714b,1645330883,20/02/2022 09:51:23,,,,,,,,,,,,,,,,,,,,Rio de Janeiro
Experiment Ended,80976a3e-1da6-43eb-8bce-d2f49f90714b,1645330967,20/02/2022 09:52:47,,,,,,,TRUE,,,,,,,,,,,,,Rio de Janeiro
User Selected Preferred Genres,82528e30-59fb-4f45-a9eb-a115d2694e9c,1646018412,28/02/2022 08:50:12,,5,1,3,,,,,Fantasia,Romance,Suspense,,,,,,,,,Jundiaí
Recommendation Added To Favorites List,82528e30-59fb-4f45-a9eb-a115d2694e9c,1646018451,28/02/2022 08:50:51,39,,,,14,144,,Suspense,Fantasia,Romance,Suspense,,,,,,,,Mestre das Chamas,Jundiaí
Recommendation Added To Favorites List,82528e30-59fb-4f45-a9eb-a115d2694e9c,1646018431,28/02/2022 08:50:31,19,,,,6,13,,Fantasia,Fantasia,Romance,Suspense,,,,,,,,O Labirinto Do Fauno,Jundiaí
Recommendation Added To Favorites List,82528e30-59fb-4f45-a9eb-a115d2694e9c,1646018433,28/02/2022 08:50:33,21,,,,7,53,,Juvenil,Fantasia,Romance,Suspense,,,,,Indicado por Emma Watson,,,O Ódio que Você Semeia,Jundiaí
Recommendation Added To Favorites List,82528e30-59fb-4f45-a9eb-a115d2694e9c,1646018442,28/02/2022 08:50:42,30,,,,10,141,,Suspense,Fantasia,Romance,Suspense,,,,,,,,Um Segredo em Provence,Jundiaí
Recommendation Added To Favorites List,82528e30-59fb-4f45-a9eb-a115d2694e9c,1646018421,28/02/2022 08:50:21,9,,,,2,122,,Suspense,Fantasia,Romance,Suspense,,,,,,,,Verity,Jundiaí
Last Position,82528e30-59fb-4f45-a9eb-a115d2694e9c,,,,,,,14,,,,,,,,,,,,,,,
First App Open,82528e30-59fb-4f45-a9eb-a115d2694e9c,1646018382,28/02/2022 08:49:42,,,,,,,,,,,,,,,,,,,,Jundiaí
Experiment Ended,82528e30-59fb-4f45-a9eb-a115d2694e9c,1646018451,28/02/2022 08:50:51,,,,,,,TRUE,,,,,,,,,,,,,Jundiaí
User Selected Preferred Genres,83514428-d622-43f8-8fb0-3137c45cad22,1645929594,27/02/2022 08:09:54,,5,2,2,,,,,Juvenil,Romance,,,,,,,,,,Fortaleza
Recommendation Added To Favorites List,83514428-d622-43f8-8fb0-3137c45cad22,1645929675,27/02/2022 08:11:15,81,,,,23,23,,Fantasia,Juvenil,Romance,,,,,,Indicado por Neil Gaiman,,,A Princesa Prometida,Fortaleza
Recommendation Added To Favorites List,83514428-d622-43f8-8fb0-3137c45cad22,1645929635,27/02/2022 08:10:35,41,,,,3,124,,Suspense,Juvenil,Romance,,,,,71% dos leitores gostaram,,,,Gente Ansiosa + MARCADOR + PORTA-MARCADOR,Fortaleza
Recommendation Added To Favorites List,83514428-d622-43f8-8fb0-3137c45cad22,1645929600,27/02/2022 08:10:00,6,,,,0,90,,Romance,Juvenil,Romance,,,,,,,,,Teto Para Dois,Fortaleza
Recommendation Added To Favorites List,83514428-d622-43f8-8fb0-3137c45cad22,1645929649,27/02/2022 08:10:49,55,,,,10,50,,Juvenil,Juvenil,Romance,,,,,,,,,Um dia a alma transborda: E as migalhas já não preenchem mais,Fortaleza
Recommendation Added To Favorites List,83514428-d622-43f8-8fb0-3137c45cad22,1645929622,27/02/2022 08:10:22,28,,,,18,40,,Juvenil,Juvenil,Romance,,,,,,,,,"Vermelho, branco e sangue azul",Fortaleza
Last Position,83514428-d622-43f8-8fb0-3137c45cad22,,,,,,,23,,,,,,,,,,,,,,,
First App Open,83514428-d622-43f8-8fb0-3137c45cad22,1645929507,27/02/2022 08:08:27,,,,,,,,,,,,,,,,,,,,Fortaleza
Experiment Ended,83514428-d622-43f8-8fb0-3137c45cad22,1645929676,27/02/2022 08:11:16,,,,,,,TRUE,,,,,,,,,,,,,Fortaleza
User Selected Preferred Genres,83fca4b9-0dc7-4c35-860b-dac8ecbdb4b6,1646015462,28/02/2022 08:01:02,,5,1,2,,,,,Juvenil,Romance,,,,,,,,,,Nilopolis
Recommendation Detail Added To Favorites List,83fca4b9-0dc7-4c35-860b-dac8ecbdb4b6,1646015643,28/02/2022 08:04:03,181,,,,19,148,,Terror,Juvenil,Romance,,,,,92% dos leitores gostaram,,,,Drácula - Dark Edition: Edição limitada para caçadores de vampiros,Nilopolis
Recommendation Detail Added To Favorites List,83fca4b9-0dc7-4c35-860b-dac8ecbdb4b6,1646015706,28/02/2022 08:05:06,244,,,,16,86,,Romance,Juvenil,Romance,,,,,,,Vai virar filme!,,É Assim que Acaba,Nilopolis
Recommendation Detail Added To Favorites List,83fca4b9-0dc7-4c35-860b-dac8ecbdb4b6,1646015582,28/02/2022 08:03:02,120,,,,6,98,,Romance,Juvenil,Romance,,,,,,,,,O acordo,Nilopolis
Recommendation Detail Added To Favorites List,83fca4b9-0dc7-4c35-860b-dac8ecbdb4b6,1646015555,28/02/2022 08:02:35,93,,,,4,94,,Romance,Juvenil,Romance,,,,,,,,,Todo esse tempo,Nilopolis
Recommendation Added To Favorites List,83fca4b9-0dc7-4c35-860b-dac8ecbdb4b6,1646015605,28/02/2022 08:03:25,143,,,,14,27,,Juvenil,Juvenil,Romance,,,,,,,,,A Seleção: 1,Nilopolis
Last Position,83fca4b9-0dc7-4c35-860b-dac8ecbdb4b6,,,,,,,23,,,,,,,,,,,,,,,
First App Open,83fca4b9-0dc7-4c35-860b-dac8ecbdb4b6,1646015415,28/02/2022 08:00:15,,,,,,,,,,,,,,,,,,,,Nilopolis
Experiment Ended,83fca4b9-0dc7-4c35-860b-dac8ecbdb4b6,1646015706,28/02/2022 08:05:06,,,,,,,TRUE,,,,,,,,,,,,,Nilopolis
User Selected Preferred Genres,84bfb12d-7992-45ac-87c0-890086b783fb,1645889483,26/02/2022 21:01:23,,5,4,2,,,,,Romance,Terror,,,,,,,,,,Espirito Santo
Recommendation Added To Favorites List,84bfb12d-7992-45ac-87c0-890086b783fb,1645889534,26/02/2022 21:02:14,51,,,,9,64,,Não Ficção,Romance,Terror,,,,,,,,Favoritado 17 vezes hoje!,ARQUIVOS SERIAL KILLERS – LIMITED EDITION,Espirito Santo
Recommendation Added To Favorites List,84bfb12d-7992-45ac-87c0-890086b783fb,1645889525,26/02/2022 21:02:05,42,,,,19,68,,Não Ficção,Romance,Terror,,,,,80% dos leitores gostaram,,,,Ed & Lorraine Warren: Vidas Eternas,Espirito Santo
Recommendation Added To Favorites List,84bfb12d-7992-45ac-87c0-890086b783fb,1645889513,26/02/2022 21:01:53,30,,,,17,13,,Fantasia,Romance,Terror,,,,,,,,Favoritado 11 vezes hoje!,O Labirinto Do Fauno,Espirito Santo
Recommendation Added To Favorites List,84bfb12d-7992-45ac-87c0-890086b783fb,1645889539,26/02/2022 21:02:19,56,,,,6,97,,Romance,Romance,Terror,,,,,,,,,O lado feio do amor,Espirito Santo
Recommendation Added To Favorites List,84bfb12d-7992-45ac-87c0-890086b783fb,1645889494,26/02/2022 21:01:34,11,,,,3,39,,Juvenil,Romance,Terror,,,,,85% dos leitores gostaram,,,,O príncipe cruel (Vol. 1 O Povo do Ar),Espirito Santo
Last Position,84bfb12d-7992-45ac-87c0-890086b783fb,,,,,,,23,,,,,,,,,,,,,,,
First App Open,84bfb12d-7992-45ac-87c0-890086b783fb,1645889429,26/02/2022 21:00:29,,,,,,,,,,,,,,,,,,,,Espirito Santo
Experiment Ended,84bfb12d-7992-45ac-87c0-890086b783fb,1645889539,26/02/2022 21:02:19,,,,,,,TRUE,,,,,,,,,,,,,Espirito Santo
User Selected Preferred Genres,858b26aa-3ce6-4b24-9bf1-8e4e956c4c5f,1645562489,23/02/2022 02:11:29,,5,4,3,,,,,Fantasia,Romance,Suspense,,,,,,,,,Sinop
Recommendation Added To Favorites List,858b26aa-3ce6-4b24-9bf1-8e4e956c4c5f,1645562509,23/02/2022 02:11:49,20,,,,5,27,,Juvenil,Fantasia,Romance,Suspense,,,,,,Netflix vai adaptar!,,A Seleção: 1,Sinop
Recommendation Added To Favorites List,858b26aa-3ce6-4b24-9bf1-8e4e956c4c5f,1645562519,23/02/2022 02:11:59,30,,,,9,69,,Não Ficção,Fantasia,Romance,Suspense,,,,,,,Favoritado 63 vezes hoje!,Enquanto eu respirar,Sinop
Recommendation Added To Favorites List,858b26aa-3ce6-4b24-9bf1-8e4e956c4c5f,1645562506,23/02/2022 02:11:46,17,,,,4,13,,Fantasia,Fantasia,Romance,Suspense,,,,,,,,O Labirinto Do Fauno,Sinop
Recommendation Added To Favorites List,858b26aa-3ce6-4b24-9bf1-8e4e956c4c5f,1645562526,23/02/2022 02:12:06,37,,,,11,39,,Juvenil,Fantasia,Romance,Suspense,,,,85% dos leitores gostaram,,,,O príncipe cruel (Vol. 1 O Povo do Ar),Sinop
Recommendation Added To Favorites List,858b26aa-3ce6-4b24-9bf1-8e4e956c4c5f,1645562502,23/02/2022 02:11:42,13,,,,3,151,,Terror,Fantasia,Romance,Suspense,,,,82% dos leitores gostaram,,,,O Retrato de Dorian Gray,Sinop
Last Position,858b26aa-3ce6-4b24-9bf1-8e4e956c4c5f,,,,,,,12,,,,,,,,,,,,,,,
First App Open,858b26aa-3ce6-4b24-9bf1-8e4e956c4c5f,1645562460,23/02/2022 02:11:00,,,,,,,,,,,,,,,,,,,,Sinop
Experiment Ended,858b26aa-3ce6-4b24-9bf1-8e4e956c4c5f,1645562526,23/02/2022 02:12:06,,,,,,,TRUE,,,,,,,,,,,,,Sinop
User Selected Preferred Genres,862dceb0-9a5d-468a-8f26-b38d6e7e405b,1645498055,22/02/2022 08:17:35,,5,1,4,,,,,Fantasia,Juvenil,Romance,Terror,,,,,,,,Paulista
Recommendation Added To Favorites List,862dceb0-9a5d-468a-8f26-b38d6e7e405b,1645498108,22/02/2022 08:18:28,53,,,,0,152,,Terror,Fantasia,Juvenil,Romance,Terror,,,,,,,A pequena caixa de Gwendy,Paulista
Recommendation Added To Favorites List,862dceb0-9a5d-468a-8f26-b38d6e7e405b,1645498121,22/02/2022 08:18:41,66,,,,3,68,,Não Ficção,Fantasia,Juvenil,Romance,Terror,,,80% dos leitores gostaram,,,,Ed & Lorraine Warren: Vidas Eternas,Paulista
Recommendation Added To Favorites List,862dceb0-9a5d-468a-8f26-b38d6e7e405b,1645498139,22/02/2022 08:18:59,84,,,,10,9,,Fantasia,Fantasia,Juvenil,Romance,Terror,,,,,,,Em Algum Lugar nas Estrelas: Uma oportunidade de voltarmos à infância,Paulista
Recommendation Added To Favorites List,862dceb0-9a5d-468a-8f26-b38d6e7e405b,1645498169,22/02/2022 08:19:29,114,,,,22,16,,Fantasia,Fantasia,Juvenil,Romance,Terror,,,,,,,Fábulas árabes,Paulista
Recommendation Added To Favorites List,862dceb0-9a5d-468a-8f26-b38d6e7e405b,1645498130,22/02/2022 08:18:50,75,,,,6,102,,Romance,Fantasia,Juvenil,Romance,Terror,,,,,,,História é tudo que me deixou,Paulista
Last Position,862dceb0-9a5d-468a-8f26-b38d6e7e405b,,,,,,,23,,,,,,,,,,,,,,,
First App Open,862dceb0-9a5d-468a-8f26-b38d6e7e405b,1645498031,22/02/2022 08:17:11,,,,,,,,,,,,,,,,,,,,Paulista
Experiment Ended,862dceb0-9a5d-468a-8f26-b38d6e7e405b,1645498169,22/02/2022 08:19:29,,,,,,,TRUE,,,,,,,,,,,,,Paulista
User Selected Preferred Genres,87feaf54-f1ea-420b-9ca6-095d0776334a,1645893084,26/02/2022 22:01:24,,5,2,3,,,,,Fantasia,Romance,Suspense,,,,,,,,,Vitória
Recommendation Added To Favorites List,87feaf54-f1ea-420b-9ca6-095d0776334a,1645893220,26/02/2022 22:03:40,136,,,,21,27,,Juvenil,Fantasia,Romance,Suspense,,,,,,Netflix vai adaptar!,,A Seleção: 1,Vitória
Recommendation Added To Favorites List,87feaf54-f1ea-420b-9ca6-095d0776334a,1645893141,26/02/2022 22:02:21,57,,,,9,30,,Juvenil,Fantasia,Romance,Suspense,,,,,,,Favoritado 23 vezes hoje!,Coraline - Acompanha marcador de páginas especial,Vitória
Recommendation Added To Favorites List,87feaf54-f1ea-420b-9ca6-095d0776334a,1645893248,26/02/2022 22:04:08,164,,,,10,124,,Suspense,Fantasia,Romance,Suspense,,,,,,,,Gente Ansiosa + MARCADOR + PORTA-MARCADOR,Vitória
Recommendation Added To Favorites List,87feaf54-f1ea-420b-9ca6-095d0776334a,1645893113,26/02/2022 22:01:53,29,,,,18,90,,Romance,Fantasia,Romance,Suspense,,,,,,,,Teto Para Dois,Vitória
Recommendation Added To Favorites List,87feaf54-f1ea-420b-9ca6-095d0776334a,1645893201,26/02/2022 22:03:21,117,,,,4,116,,Suspense,Fantasia,Romance,Suspense,,,,,,,,Um de nós está mentindo,Vitória
Last Position,87feaf54-f1ea-420b-9ca6-095d0776334a,,,,,,,23,,,,,,,,,,,,,,,
First App Open,87feaf54-f1ea-420b-9ca6-095d0776334a,1645893057,26/02/2022 22:00:57,,,,,,,,,,,,,,,,,,,,Vitória
Experiment Ended,87feaf54-f1ea-420b-9ca6-095d0776334a,1645893248,26/02/2022 22:04:08,,,,,,,TRUE,,,,,,,,,,,,,Vitória
User Selected Preferred Genres,88525cbc-5590-4155-81ab-abd5b01a44c9,1645904362,27/02/2022 01:09:22,,5,3,3,,,,,Não ficção,Romance,Suspense,,,,,,,,,Feira de Santana
Recommendation Added To Favorites List,88525cbc-5590-4155-81ab-abd5b01a44c9,1645904528,27/02/2022 01:12:08,166,,,,1,30,,Juvenil,Não ficção,Romance,Suspense,,,,,,,Favoritado 23 vezes hoje!,Coraline - Acompanha marcador de páginas especial,Feira de Santana
Recommendation Added To Favorites List,88525cbc-5590-4155-81ab-abd5b01a44c9,1645904521,27/02/2022 01:12:01,159,,,,23,171,,Terror,Não ficção,Romance,Suspense,,,,,Indicado por Stephen King,,,Na Escuridão da Mente,Feira de Santana
Recommendation Added To Favorites List,88525cbc-5590-4155-81ab-abd5b01a44c9,1645904406,27/02/2022 01:10:06,44,,,,10,61,,Não Ficção,Não ficção,Romance,Suspense,,,,,,,,Serial Killers - Anatomia do Mal: Entre na mente dos psicopatas,Feira de Santana
Recommendation Added To Favorites List,88525cbc-5590-4155-81ab-abd5b01a44c9,1645904465,27/02/2022 01:11:05,103,,,,18,90,,Romance,Não ficção,Romance,Suspense,,,,,,,,Teto Para Dois,Feira de Santana
Recommendation Added To Favorites List,88525cbc-5590-4155-81ab-abd5b01a44c9,1645904559,27/02/2022 01:12:39,197,,,,5,40,,Juvenil,Não ficção,Romance,Suspense,,,,,,Vai virar filme!,,"Vermelho, branco e sangue azul",Feira de Santana
Last Position,88525cbc-5590-4155-81ab-abd5b01a44c9,,,,,,,23,,,,,,,,,,,,,,,
First App Open,88525cbc-5590-4155-81ab-abd5b01a44c9,1645904326,27/02/2022 01:08:46,,,,,,,,,,,,,,,,,,,,Feira de Santana
Experiment Ended,88525cbc-5590-4155-81ab-abd5b01a44c9,1645904559,27/02/2022 01:12:39,,,,,,,TRUE,,,,,,,,,,,,,Feira de Santana
User Selected Preferred Genres,88abc017-8171-4d04-bbf3-ef20b2504959,1645561756,23/02/2022 01:59:16,,6,3,3,,,,,Fantasia,Romance,Suspense,,,,,,,,,Caçador
Recommendation Added To Favorites List,88abc017-8171-4d04-bbf3-ef20b2504959,1645561802,23/02/2022 02:00:02,46,,,,21,27,,Juvenil,Fantasia,Romance,Suspense,,,,,,Netflix vai adaptar!,,A Seleção: 1,Caçador
Recommendation Added To Favorites List,88abc017-8171-4d04-bbf3-ef20b2504959,1645561777,23/02/2022 01:59:37,21,,,,0,7,,Fantasia,Fantasia,Romance,Suspense,,,,,,,,Estilhaça-me: 1,Caçador
Recommendation Added To Favorites List,88abc017-8171-4d04-bbf3-ef20b2504959,1645561781,23/02/2022 01:59:41,25,,,,1,60,,Não Ficção,Fantasia,Romance,Suspense,,,,,,,Favoritado 46 vezes hoje!,Lady Killers: Assassinas em Série: As mulheres mais letais da história - Em uma edição igualmente matadora,Caçador
Recommendation Added To Favorites List,88abc017-8171-4d04-bbf3-ef20b2504959,1645561807,23/02/2022 02:00:07,51,,,,18,103,,Romance,Fantasia,Romance,Suspense,,,,,,,,Missão romance (Clube do livro dos homens – Livro 2),Caçador
Recommendation Added To Favorites List,88abc017-8171-4d04-bbf3-ef20b2504959,1645561788,23/02/2022 01:59:48,32,,,,9,49,,Juvenil,Fantasia,Romance,Suspense,,,,,,,Favoritado 43 vezes hoje!,Última parada,Caçador
Recommendation Added To Favorites List,88abc017-8171-4d04-bbf3-ef20b2504959,1645561785,23/02/2022 01:59:45,29,,,,6,122,,Suspense,Fantasia,Romance,Suspense,,,,,,,,Verity,Caçador
Last Position,88abc017-8171-4d04-bbf3-ef20b2504959,,,,,,,23,,,,,,,,,,,,,,,
First App Open,88abc017-8171-4d04-bbf3-ef20b2504959,1645561731,23/02/2022 01:58:51,,,,,,,,,,,,,,,,,,,,Caçador
Experiment Ended,88abc017-8171-4d04-bbf3-ef20b2504959,1645561807,23/02/2022 02:00:07,,,,,,,TRUE,,,,,,,,,,,,,Caçador
User Selected Preferred Genres,8902b5fa-4eb7-44eb-8ba5-c0330c5d6004,1646083166,01/03/2022 02:49:26,,5,2,2,,,,,Fantasia,Não ficção,,,,,,,,,,Recife
Recommendation Added To Favorites List,8902b5fa-4eb7-44eb-8ba5-c0330c5d6004,1646083264,01/03/2022 02:51:04,98,,,,3,148,,Terror,Fantasia,Não ficção,,,,,92% dos leitores gostaram,,,,Drácula - Dark Edition: Edição limitada para caçadores de vampiros,Recife
Recommendation Added To Favorites List,8902b5fa-4eb7-44eb-8ba5-c0330c5d6004,1646083295,01/03/2022 02:51:35,129,,,,23,144,,Suspense,Fantasia,Não ficção,,,,,,Indicado por George R R Martin,,,Mestre das Chamas,Recife
Recommendation Added To Favorites List,8902b5fa-4eb7-44eb-8ba5-c0330c5d6004,1646083256,01/03/2022 02:50:56,90,,,,6,77,,Não Ficção,Fantasia,Não ficção,,,,,,,,,Na estrada com os Ramones: Edição especial,Recife
Recommendation Added To Favorites List,8902b5fa-4eb7-44eb-8ba5-c0330c5d6004,1646083194,01/03/2022 02:49:54,28,,,,8,85,,Não Ficção,Fantasia,Não ficção,,,,,,,,,Sapiens - Uma Breve História da Humanidade,Recife
Recommendation Added To Favorites List,8902b5fa-4eb7-44eb-8ba5-c0330c5d6004,1646083236,01/03/2022 02:50:36,70,,,,14,81,,Não Ficção,Fantasia,Não ficção,,,,,,,,,Stalin: Uma biografia,Recife
Last Position,8902b5fa-4eb7-44eb-8ba5-c0330c5d6004,,,,,,,23,,,,,,,,,,,,,,,
